timestamp,device_id,sector_id,sector_name,state,district,corridor,latitude,longitude,rainfall_24h_mm,rainfall_intensity_mmh,seismic_magnitude,pore_pressure_kpa,displacement_rate_mm_day,physical_fos,raw_readings_count,data_quality,provenance
2026-09-20T08:00:00+00:00,GATEWAY-SK-MANGAN-01,SK-MANGAN-01,Mangan Relict Landslide Complex,Sikkim,Mangan,Mangan-Chungthang Road,27.502,88.528,93.4,5.19,5.2,18.82,1.63,2.441,1,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-13T09:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,12.3,0.2,4.2,0.0,0.47,0.981,7,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-13T10:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,12.3,0.1,4.2,0.0,0.47,0.981,11,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-13T11:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,12.3,0.0,4.2,0.0,0.47,0.981,11,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-13T12:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,12.3,0.0,4.2,0.0,0.47,0.981,10,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-13T18:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,135.0,7.5,5.2,28.8,2.36,0.767,1,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-14T14:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,135.0,7.5,5.2,28.8,2.36,0.767,1,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T01:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,73.0,0.1,4.2,13.92,0.99,0.878,12,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T02:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,73.0,0.2,4.2,13.92,0.99,0.878,5,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T04:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,73.0,0.8,4.2,13.92,0.99,0.878,2,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T05:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,73.0,1.2,4.2,13.92,0.99,0.878,2,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T07:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,55.1,1.1,4.2,9.62,0.83,0.909,9,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T08:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,55.1,0.8,4.2,9.62,0.83,0.909,17,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T09:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,55.1,0.7,4.2,9.62,0.83,0.909,6,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T10:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,55.1,0.3,4.2,9.62,0.83,0.909,1,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T11:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,55.1,0.3,4.2,9.62,0.83,0.909,3,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-17T05:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,19.4,0.0,4.2,1.06,0.78,0.973,7,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-17T06:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,19.4,0.1,4.2,1.06,0.59,0.973,28,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-17T07:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,19.4,0.1,4.2,1.06,0.59,0.973,30,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-17T08:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,19.4,0.2,4.2,1.06,0.59,0.973,10,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-17T09:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,19.4,0.1,4.2,1.06,0.59,0.973,4,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-17T10:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,19.4,0.1,4.2,1.06,0.59,0.973,1,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T06:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,29.3,0.2,3.7,3.43,0.3,0.938,8,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T07:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,29.3,1.4,3.7,3.43,0.3,0.938,17,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T08:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,29.3,0.9,4.2,3.43,0.3,0.938,4,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T10:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,29.3,0.1,4.2,3.43,0.3,0.938,1,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T12:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,29.3,0.0,3.7,3.43,0.3,0.938,4,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T14:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,20.9,0.1,3.7,1.42,0.21,0.953,19,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T15:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,20.9,0.1,3.7,1.42,0.21,0.953,39,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T16:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,20.9,0.1,3.7,1.42,0.21,0.953,20,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T17:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,20.9,0.3,3.7,1.42,0.21,0.953,9,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-19T17:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,135.0,7.5,5.2,28.8,2.36,0.75,1,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-20T08:00:00+00:00,GATEWAY-SK-NH10-KM48,SK-NH10-KM48,NH-10 Km 48 (29th Mile Sector),Sikkim,Kalimpong-Sikkim Border,National Highway 10,27.33,88.61,135.0,7.5,5.2,28.8,2.36,0.75,1,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-13T09:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,61.9,0.6,4.2,11.26,1.38,1.737,7,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-13T10:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,61.9,0.6,4.2,11.26,1.38,1.737,11,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-13T11:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,61.9,0.8,4.2,11.26,1.38,1.737,11,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-13T12:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,50.9,0.2,4.2,8.62,1.44,1.784,10,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-13T18:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,68.2,3.79,5.2,12.77,1.19,1.71,1,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-14T14:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,65.0,3.61,5.2,12.0,1.14,1.724,1,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T01:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,55.4,3.08,4.2,9.7,0.97,1.765,12,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T02:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,33.1,0.4,4.2,4.34,1.05,1.86,5,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T04:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,33.1,0.4,4.2,4.34,1.05,1.86,2,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T05:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,33.1,0.5,4.2,4.34,1.05,1.86,2,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T07:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,32.7,0.3,4.2,4.25,0.75,1.861,9,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T08:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,32.7,0.1,4.2,4.25,0.75,1.861,17,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T09:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,32.7,0.0,4.2,4.25,0.75,1.861,6,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T10:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,32.7,0.1,4.2,4.25,0.75,1.861,1,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T11:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,32.7,0.1,4.2,4.25,0.75,1.861,3,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-17T05:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,53.8,0.2,4.2,9.31,1.16,1.772,7,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-17T06:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,50.0,0.2,4.2,8.4,1.03,1.788,28,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-17T07:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,50.0,0.8,4.2,8.4,1.03,1.788,30,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-17T08:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,50.0,0.8,4.2,8.4,1.03,1.788,10,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-17T09:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,50.0,0.5,4.2,8.4,1.03,1.788,4,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-17T10:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,50.0,0.5,4.2,8.4,1.03,1.788,1,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T06:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,38.7,1.2,3.7,5.69,0.36,2.526,8,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T07:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,38.7,0.5,3.7,5.69,0.36,2.526,17,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T08:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,38.7,0.8,4.2,5.69,0.36,2.526,4,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T10:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,38.7,0.2,4.2,5.69,0.36,2.526,1,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T12:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,38.7,0.1,3.7,5.69,0.36,2.526,4,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T14:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,32.7,0.7,3.7,4.25,0.34,2.56,19,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T15:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,32.7,0.1,3.7,4.25,0.34,2.56,39,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T16:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,32.7,1.0,3.7,4.25,0.34,2.56,20,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-18T17:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,32.7,0.6,3.7,4.25,0.34,2.56,9,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-19T17:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,68.2,3.79,5.2,12.77,1.19,2.355,1,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-20T08:00:00+00:00,GATEWAY-SK-SINGTAM-01,SK-SINGTAM-01,Singtam Teesta Basin Toe-Scour Zone,Sikkim,Gangtok,NH-10 / Teesta River Gorge,27.234,88.498,61.0,3.39,5.2,11.04,1.07,2.397,1,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-13T09:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,2.8,0.1,4.2,0.0,0.07,1.631,7,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-13T10:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,2.8,0.1,4.2,0.0,0.07,1.631,11,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-13T11:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,2.8,0.0,4.2,0.0,0.07,1.631,11,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-13T12:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,1.7,0.0,4.2,0.0,0.06,1.631,10,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-13T18:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,63.0,3.5,5.2,11.52,1.1,1.475,1,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-14T14:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,59.8,3.32,5.2,10.75,1.05,1.485,1,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T01:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,12.5,0.0,4.2,0.0,0.23,1.631,12,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T02:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,12.5,0.0,4.2,0.0,0.23,1.631,4,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T03:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,12.5,0.0,4.2,0.0,0.23,1.631,1,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T04:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,12.5,0.0,4.2,0.0,0.23,1.631,2,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T05:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,12.5,0.0,4.2,0.0,0.23,1.631,2,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T07:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,11.9,0.1,4.2,0.0,0.24,1.631,8,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T08:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,11.9,0.0,4.2,0.0,0.24,1.631,18,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T09:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,11.9,0.1,4.2,0.0,0.24,1.631,5,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T10:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,11.9,0.1,4.2,0.0,0.24,1.631,1,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-16T11:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,11.9,0.1,4.2,0.0,0.24,1.631,4,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-17T05:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,5.6,0.0,4.2,0.0,0.18,1.631,7,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-17T06:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,9.7,0.1,4.2,0.0,0.19,1.631,28,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-17T07:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,9.7,0.0,4.2,0.0,0.19,1.631,30,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-17T08:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,9.7,0.1,4.2,0.0,0.19,1.631,10,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-17T09:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,9.7,0.2,4.2,0.0,0.19,1.631,3,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
2026-09-17T10:00:00+00:00,GATEWAY-TR-BARAMURA-01,TR-BARAMURA-01,Baramura Hill Range NH-08,Tripura,Khowai,NH-08 National Corridor,23.882,91.564,9.7,0.2,4.2,0.0,0.19,1.631,2,AUTHENTIC_LIVE_HOURLY,[LIVE/HYBRID]
